,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,model_answer
464,hg02,True,74,23,0,1,19,0.058229649708209763048216700553894,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,False
465,hg02,True,75,23,0,1,19,0.054180794557623812579549849033356,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green rectangle,False
466,hg02,True,76,24,0,0,20,0.059609482320524875831324607133865,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow rectangle,False
467,hg02,True,77,24,0,1,19,0.033984860001055494649335741996765,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green circle,False
7854,hg03,True,0,0,0,8,19,0.40636074086444295971887186169624,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow triangle,False
7855,hg03,True,1,0,0,8,19,0.46929294874951210658764466643333,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green circle,False
7856,hg03,True,2,0,0,13,14,0.48735951518222009326564148068428,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green circle,False
7857,hg03,True,3,0,1,9,18,0.4832570440596555272350087761879,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue triangle,False
7858,hg03,True,4,0,1,12,15,0.45902969756627953756833449006081,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue triangle,False
7859,hg03,True,5,1,1,24,3,0.76349412598801791318692266941071,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue triangle,True
7860,hg03,True,6,2,0,2,24,0.26466267713010438455967232584953,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",small yellow triangle,False
7861,hg03,True,7,2,0,3,23,0.32614333051742505631409585475922,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",medium green rectangle,False
7862,hg03,True,8,2,1,9,17,0.6725957395407249350682832300663,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",medium blue circle,True
7863,hg03,True,9,2,1,24,2,0.80222579919939107639947906136513,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",medium blue triangle,True
7864,hg03,True,10,3,0,4,22,0.10948797791581910132663324475288,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green triangle,False
7865,hg03,True,11,4,0,1,25,0.18265135824879052961478009819984,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow rectangle,False
7866,hg03,True,12,4,1,20,6,0.78773948602167820354225113987923,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue rectangle,True
7867,hg03,True,13,4,0,4,22,0.12648023348242531938012689352036,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green triangle,False
7868,hg03,True,14,4,0,3,23,0.15944898566135634609963744878769,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green circle,False
7869,hg03,True,15,5,0,1,24,0.06844065881398364581400528550148,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow circle,False
7870,hg03,True,16,5,0,1,24,0.27823184212888918409589678049088,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large yellow rectangle,False
7871,hg03,True,17,5,1,24,1,0.8470417930509483994683250784874,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium blue circle,True
7872,hg03,True,18,5,0,0,25,0.012673417888663607300259172916412,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green triangle,False
7873,hg03,True,19,6,1,24,1,0.92560354871079653094056993722916,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium blue triangle,True
7874,hg03,True,20,6,0,1,24,0.088558530737145702005364000797272,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green rectangle,False
7875,hg03,True,21,6,0,1,24,0.026510634502415086899418383836746,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green circle,False
7876,hg03,True,22,7,0,1,24,0.024663211140591556613799184560776,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow triangle,False
7877,hg03,True,23,7,0,1,24,0.014787770694965729489922523498535,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green triangle,False
7878,hg03,True,24,7,0,0,25,0.023185496386417980829719454050064,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow circle,False
7879,hg03,True,25,7,0,1,24,0.014563892875230521894991397857666,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green circle,False
7880,hg03,True,26,8,0,1,24,0.028337303262333080056123435497284,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green rectangle,False
7881,hg03,True,27,9,1,24,1,0.87239088423370958480518311262131,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue triangle,True
7882,hg03,True,28,9,0,0,25,0.079921122192786242521833628416061,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green triangle,False
7883,hg03,True,29,9,0,1,24,0.092076321963872942433226853609085,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green circle,False
7884,hg03,True,30,9,0,1,24,0.014314473461467969173099845647812,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green rectangle,False
7885,hg03,True,31,10,0,0,25,0.016542827871944609796628355979919,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow rectangle,False
7886,hg03,True,32,11,1,24,1,0.86522020914094355248380452394485,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue circle,True
7887,hg03,True,33,11,0,0,25,0.022212483767361845821142196655273,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow circle,False
7888,hg03,True,34,11,0,1,24,0.028273670610587942064739763736725,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green triangle,False
7889,hg03,True,35,11,0,0,25,0.016040759905195045575965195894241,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green circle,False
7890,hg03,True,36,11,1,24,1,0.81552517807949698180891573429108,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue triangle,True
7891,hg03,True,37,12,1,25,0,0.95307201933655960601754486560822,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue triangle,True
7892,hg03,True,38,12,0,0,25,0.0084535553522755435551516711711884,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow rectangle,False
7893,hg03,True,39,12,1,25,0,0.90715448416847266344120725989342,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium blue rectangle,True
7894,hg03,True,40,12,1,25,0,0.92186911403564408828970044851303,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue rectangle,True
7895,hg03,True,41,12,0,0,25,0.0036352173431168921524658799171448,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow circle,False
7896,hg03,True,42,13,0,0,25,0.011069345602095381764229387044907,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green rectangle,False
7897,hg03,True,43,13,0,0,25,0.0056496081864452207810245454311371,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green circle,False
7898,hg03,True,44,13,0,0,25,0.021346616942651053250301629304886,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large yellow rectangle,False
7899,hg03,True,45,13,1,25,0,0.98216614307443705911282449960709,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue circle,True
7900,hg03,True,46,14,1,25,0,0.96844104723220425512408837676048,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium blue rectangle,True
7901,hg03,True,47,14,0,0,25,0.0055320604333246592432260513305664,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow triangle,False
7902,hg03,True,48,14,0,0,25,0.0010945258849233141518197953701019,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green circle,False
7903,hg03,True,49,14,0,0,25,0.0028425095156308088917285203933716,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow rectangle,False
7904,hg03,True,50,14,0,0,25,0.0020141454049280582694336771965027,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green rectangle,False
7905,hg03,True,51,15,1,24,1,0.94552988333589382818900048732758,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue circle,True
7906,hg03,True,52,15,0,0,25,0.0011862181571586916106753051280975,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow triangle,False
7907,hg03,True,53,15,1,24,1,0.98380572622897943801945075392723,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium blue circle,True
7908,hg03,True,54,16,0,0,25,0.00091471999269288062350824475288391,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow rectangle,False
7909,hg03,True,55,17,0,1,24,0.0037886686909587297122925519943237,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow circle,False
7910,hg03,True,56,17,0,0,25,0.0035676354270890442421659827232361,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green circle,False
7911,hg03,True,57,17,0,0,25,0.029203213896039414976257830858231,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green triangle,False
7912,hg03,True,58,18,0,1,24,0.0037983217073360719950869679450989,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green rectangle,False
7913,hg03,True,59,18,1,23,2,0.98070455551464874588418751955032,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue circle,True
7914,hg03,True,60,18,0,1,24,0.00078607344084957730956375598907471,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green circle,False
7915,hg03,True,61,18,0,1,24,0.02341557462614218820817768573761,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green circle,False
7916,hg03,True,62,18,1,24,1,0.95133670796269598213257268071175,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue triangle,True
