,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,object,concept_num,set,model_answer
7907,blue,True,53,16,1,24,1,0.9838057262289794,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium blue circle,hg03,16,True
7908,blue,True,54,17,0,0,25,0.0009147199926928806,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium yellow rectangle,hg03,17,False
7909,blue,True,55,18,0,1,24,0.0037886686909587297,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small yellow circle,hg03,18,False
7910,blue,True,56,18,0,0,25,0.0035676354270890442,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green circle,hg03,18,False
7911,blue,True,57,18,0,0,25,0.029203213896039415,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large green triangle,hg03,18,False
7912,blue,True,58,19,0,1,24,0.003798321707336072,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green rectangle,hg03,19,False
7913,blue,True,59,19,1,23,2,0.9807045555146487,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large blue circle,hg03,19,True
7914,blue,True,60,19,0,1,24,0.0007860734408495773,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green circle,hg03,19,False
7915,blue,True,61,19,0,1,24,0.023415574626142188,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large green circle,hg03,19,False
7916,blue,True,62,19,1,24,1,0.951336707962696,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small blue triangle,hg03,19,True
7917,blue,True,63,20,1,25,0,0.9783191916812939,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium blue rectangle,hg03,20,True
7918,blue,True,64,20,0,0,25,0.0025312443243592497,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small yellow triangle,hg03,20,False
7919,blue,True,65,20,0,0,25,0.0050672172197892,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large green triangle,hg03,20,False
7920,blue,True,66,20,0,0,25,0.0008375802932505394,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium yellow rectangle,hg03,20,False
7921,blue,True,67,20,1,24,1,0.9726131092919559,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small blue rectangle,hg03,20,True
7922,blue,True,68,21,0,0,25,0.0003707143988549433,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small green triangle,hg03,21,False
7923,blue,True,69,21,0,0,25,0.00014137570121874887,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium yellow triangle,hg03,21,False
7924,blue,True,70,21,1,24,1,0.9938482035003062,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small blue circle,hg03,21,True
7925,blue,True,71,22,0,0,24,0.007209919634306061,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large yellow rectangle,hg03,22,False
7926,blue,True,72,22,0,0,24,0.0001940095094141725,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small green triangle,hg03,22,False
7927,blue,True,73,22,0,0,24,0.009304144128464031,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large green rectangle,hg03,22,False
7928,blue,True,74,23,0,0,24,0.00019466180924609944,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small green triangle,hg03,23,False
7929,blue,True,75,23,0,0,24,0.00014603810279822937,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green triangle,hg03,23,False
7930,blue,True,76,23,1,23,1,0.9866609734318672,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large blue circle,hg03,23,True
7931,blue,True,77,23,1,23,1,0.9857510387091679,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",small blue rectangle,hg03,23,True
7932,blue,True,78,24,0,0,23,0.0018668387855313995,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green rectangle,hg03,24,False
7933,blue,True,79,25,0,0,23,0.0006707176786449054,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium yellow rectangle,hg03,25,False
7934,blue,True,80,25,0,0,23,0.004998505687922261,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large yellow triangle,hg03,25,False
7935,blue,True,81,25,0,0,23,0.018421240677639616,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large yellow circle,hg03,25,False
612,circle,True,0,1,0,14,12,0.3941442081030573,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small yellow rectangle,hg04,1,False
613,circle,True,1,2,0,5,21,0.26070849638961135,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",small yellow triangle,hg04,2,False
614,circle,True,2,2,0,8,18,0.43835957462238184,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",large blue rectangle,hg04,2,False
615,circle,True,3,2,0,8,18,0.4175918469371709,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",large green triangle,hg04,2,False
616,circle,True,4,3,0,2,24,0.21152366752687612,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",small blue triangle,hg04,3,False
617,circle,True,5,3,0,4,22,0.22028722769493925,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",medium green triangle,hg04,3,False
618,circle,True,6,3,0,3,23,0.20330395168002724,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",large blue triangle,hg04,3,False
619,circle,True,7,3,0,5,21,0.24857384982021813,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",medium blue rectangle,hg04,3,False
620,circle,True,8,4,0,1,23,0.07538502515239998,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",small green triangle,hg04,4,False
621,circle,True,9,4,0,2,22,0.15337377550622477,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",small green rectangle,hg04,4,False
622,circle,True,10,4,0,2,22,0.05678670630641136,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",large green triangle,hg04,4,False
623,circle,True,11,4,0,5,19,0.08475655630195433,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",small yellow rectangle,hg04,4,False
624,circle,True,12,4,0,2,22,0.05564367306681106,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",medium blue rectangle,hg04,4,False
625,circle,True,13,5,1,5,19,0.3537045171299269,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",small green circle,hg04,5,False
626,circle,True,14,5,0,1,23,0.05990969436686555,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",large green triangle,hg04,5,False
627,circle,True,15,6,0,0,23,0.07343555520549216,"""λx.apply1(circle,x.o)""
",small yellow triangle,hg04,6,False
628,circle,True,16,6,1,12,11,0.6541778470185591,"""λx.apply1(circle,x.o)""
",medium green circle,hg04,6,True
629,circle,True,17,6,0,0,23,0.08051574486512436,"""λx.apply1(circle,x.o)""
",medium green triangle,hg04,6,False
630,circle,True,18,6,0,1,22,0.0516226901072514,"""λx.apply1(circle,x.o)""
",large blue triangle,hg04,6,False
631,circle,True,19,6,1,22,1,0.6426862504772544,"""λx.apply1(circle,x.o)""
",small green circle,hg04,6,True
632,circle,True,20,7,1,21,2,0.9303655969135889,"""λx.apply1(circle,x.o)""
",large green circle,hg04,7,True
633,circle,True,21,7,0,2,21,0.026860269256189895,"""λx.apply1(circle,x.o)""
",small yellow rectangle,hg04,7,False
634,circle,True,22,8,1,15,8,0.5537429164364767,"""λx.apply1(circle,x.o)""
",small blue circle,hg04,8,True
635,circle,True,23,8,0,1,22,0.0341100022902765,"""λx.apply1(circle,x.o)""
",medium blue rectangle,hg04,8,False
636,circle,True,24,8,0,0,23,0.022742677136648126,"""λx.apply1(circle,x.o)""
",small green triangle,hg04,8,False
637,circle,True,25,9,0,0,23,0.02664021757880164,"""λx.apply1(circle,x.o)""
",small yellow rectangle,hg04,9,False
638,circle,True,26,9,1,23,0,0.8231794777793766,"""λx.apply1(circle,x.o)""
",small blue circle,hg04,9,True
639,circle,True,27,9,0,1,22,0.024095328612133926,"""λx.apply1(circle,x.o)""
",large green rectangle,hg04,9,False
640,circle,True,28,9,1,23,0,0.9111745348374143,"""λx.apply1(circle,x.o)""
",small green circle,hg04,9,True
641,circle,True,29,10,1,22,1,0.9277010413634343,"""λx.apply1(circle,x.o)""
",small yellow circle,hg04,10,True
642,circle,True,30,10,0,1,22,0.02733525362293676,"""λx.apply1(circle,x.o)""
",small blue rectangle,hg04,10,False
643,circle,True,31,11,1,21,2,0.957982046321149,"""λx.apply1(circle,x.o)""
",large green circle,hg04,11,True
644,circle,True,32,11,0,2,21,0.015217626513049254,"""λx.apply1(circle,x.o)""
",medium blue rectangle,hg04,11,False
645,circle,True,33,11,1,23,0,0.9656496149829081,"""λx.apply1(circle,x.o)""
",medium yellow circle,hg04,11,True
646,circle,True,34,11,0,0,23,0.05123825699615736,"""λx.apply1(circle,x.o)""
",medium blue triangle,hg04,11,False
647,circle,True,35,12,0,0,23,0.02182550533950689,"""λx.apply1(circle,x.o)""
",large yellow triangle,hg04,12,False
648,circle,True,36,12,0,0,23,0.01506836457042482,"""λx.apply1(circle,x.o)""
",large green triangle,hg04,12,False
649,circle,True,37,13,1,20,3,0.9585268273804104,"""λx.apply1(circle,x.o)""
",large yellow circle,hg04,13,True
650,circle,True,38,13,0,1,22,0.011487277709875343,"""λx.apply1(circle,x.o)""
",large yellow triangle,hg04,13,False
651,circle,True,39,13,0,2,21,0.024274677958601387,"""λx.apply1(circle,x.o)""
",small blue triangle,hg04,13,False
652,circle,True,40,13,0,2,21,0.02264329793217712,"""λx.apply1(circle,x.o)""
",large blue triangle,hg04,13,False
653,circle,True,41,14,1,21,2,0.9654543845427952,"""λx.apply1(circle,x.o)""
",medium green circle,hg04,14,True
654,circle,True,42,14,0,1,22,0.021960237384405445,"""λx.apply1(circle,x.o)""
",medium yellow rectangle,hg04,14,False
655,circle,True,43,14,1,21,2,0.8161476071265952,"""λx.apply1(circle,x.o)""
",large blue circle,hg04,14,True
656,circle,True,44,14,0,1,22,0.004106491005927637,"""λx.apply1(circle,x.o)""
",medium yellow triangle,hg04,14,False
657,circle,True,45,15,0,1,22,0.002483894650254115,"""λx.apply1(circle,x.o)""
",large green triangle,hg04,15,False
658,circle,True,46,16,1,20,2,0.8970464576730137,"""λx.apply1(circle,x.o)""
",medium blue circle,hg04,16,True
659,circle,True,47,16,1,20,2,0.9794196968954338,"""λx.apply1(circle,x.o)""
",medium yellow circle,hg04,16,True
660,circle,True,48,16,0,1,21,0.007057784145104051,"""λx.apply1(circle,x.o)""
",medium green rectangle,hg04,16,False
661,circle,True,49,16,0,1,21,0.0016922707766298117,"""λx.apply1(circle,x.o)""
",large green triangle,hg04,16,False
662,circle,True,50,16,0,2,20,0.00417360312189885,"""λx.apply1(circle,x.o)""
",small green triangle,hg04,16,False
663,circle,True,51,17,0,1,21,0.0009956453043287183,"""λx.apply1(circle,x.o)""
",small green triangle,hg04,17,False
664,circle,True,52,17,0,0,22,0.0004261976786210653,"""λx.apply1(circle,x.o)""
",large green triangle,hg04,17,False
665,circle,True,53,18,0,0,22,0.019426760180749625,"""λx.apply1(circle,x.o)""
",large yellow rectangle,hg04,18,False
666,circle,True,54,19,1,21,1,0.9606255087561522,"""λx.apply1(circle,x.o)""
",large yellow circle,hg04,19,True
667,circle,True,55,19,0,0,22,0.015292609885136699,"""λx.apply1(circle,x.o)""
",small blue rectangle,hg04,19,False
668,circle,True,56,19,0,2,20,0.012757544950545707,"""λx.apply1(circle,x.o)""
",small yellow rectangle,hg04,19,False
669,circle,True,57,20,0,1,21,0.023460177776769342,"""λx.apply1(circle,x.o)""
",small blue triangle,hg04,20,False
670,circle,True,58,21,0,0,22,0.007789618791207431,"""λx.apply1(circle,x.o)""
",medium blue rectangle,hg04,21,False
671,circle,True,59,21,0,1,21,0.006828457238839292,"""λx.apply1(circle,x.o)""
",small blue triangle,hg04,21,False
672,circle,True,60,21,0,1,21,0.0027435210458861548,"""λx.apply1(circle,x.o)""
",small blue rectangle,hg04,21,False
673,circle,True,61,21,0,0,22,0.007771283432020937,"""λx.apply1(circle,x.o)""
",medium green rectangle,hg04,21,False
674,circle,True,62,22,0,0,22,0.0009444744857773912,"""λx.apply1(circle,x.o)""
",small green rectangle,hg04,22,False
675,circle,True,63,22,0,0,22,0.002498677846233477,"""λx.apply1(circle,x.o)""
",large green triangle,hg04,22,False
676,circle,True,64,23,0,2,20,0.00227879266446962,"""λx.apply1(circle,x.o)""
",medium green triangle,hg04,23,False
677,circle,True,65,24,0,0,22,0.0016934102592358613,"""λx.apply1(circle,x.o)""
",large green triangle,hg04,24,False
678,circle,True,66,25,0,1,21,0.008792767703198479,"""λx.apply1(circle,x.o)""
",large blue rectangle,hg04,25,False
679,circle,True,67,25,0,2,20,0.0018288748924533138,"""λx.apply1(circle,x.o)""
",small green triangle,hg04,25,False
680,circle,True,68,25,0,1,21,0.008290654930192431,"""λx.apply1(circle,x.o)""
",medium yellow triangle,hg04,25,False
681,circle,True,69,25,0,1,21,0.006592734116793508,"""λx.apply1(circle,x.o)""
",medium blue rectangle,hg04,25,False
8307,not circle,True,0,1,1,11,14,0.4363171605180014,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green triangle,hg05,1,False
8308,not circle,True,1,1,1,12,13,0.43118686682112184,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow rectangle,hg05,1,False
8309,not circle,True,2,1,1,15,10,0.4276201958606407,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow triangle,hg05,1,False
8310,not circle,True,3,1,1,7,18,0.4976947237192917,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue rectangle,hg05,1,False
8311,not circle,True,4,2,1,17,8,0.7405883332498888,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue rectangle,hg05,2,True
8312,not circle,True,5,2,1,22,3,0.8615517571867031,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green triangle,hg05,2,True
8313,not circle,True,6,2,1,22,3,0.8457973317252936,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue triangle,hg05,2,True
8314,not circle,True,7,3,0,12,13,0.6150031431791376,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow circle,hg05,3,True
8315,not circle,True,8,3,1,25,0,0.8795272608790583,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue rectangle,hg05,3,True
8316,not circle,True,9,3,0,11,14,0.7254604010043977,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue circle,hg05,3,True
8317,not circle,True,10,4,1,22,3,0.8235534738282695,"""λx.apply7(not,apply1(circle,x.o))""
",small yellow triangle,hg05,4,True
8318,not circle,True,11,4,1,25,0,0.7784014661878018,"""λx.apply7(not,apply1(circle,x.o))""
",large yellow triangle,hg05,4,True
8319,not circle,True,12,5,1,21,4,0.8426559446617148,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue triangle,hg05,5,True
8320,not circle,True,13,5,1,25,0,0.932985502803831,"""λx.apply7(not,apply1(circle,x.o))""
",large green triangle,hg05,5,True
8321,not circle,True,14,5,1,25,0,0.9509137785247503,"""λx.apply7(not,apply1(circle,x.o))""
",small blue triangle,hg05,5,True
8322,not circle,True,15,5,1,24,1,0.8102079220120686,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue rectangle,hg05,5,True
8323,not circle,True,16,5,0,1,24,0.4608334952536097,"""λx.apply7(not,apply1(circle,x.o))""
",large blue circle,hg05,5,False
8324,not circle,True,17,6,1,21,3,0.8865922218740252,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow rectangle,hg05,6,True
8325,not circle,True,18,6,0,1,23,0.2856784718766221,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg05,6,False
8326,not circle,True,19,6,0,2,22,0.5944077355234185,"""λx.apply7(not,apply1(circle,x.o))""
",small green circle,hg05,6,True
8327,not circle,True,20,7,1,23,1,0.9440596171884863,"""λx.apply7(not,apply1(circle,x.o))""
",medium green rectangle,hg05,7,True
8328,not circle,True,21,7,1,23,1,0.9721735892899233,"""λx.apply7(not,apply1(circle,x.o))""
",small blue triangle,hg05,7,True
8329,not circle,True,22,7,1,23,1,0.8990212615163955,"""λx.apply7(not,apply1(circle,x.o))""
",large green rectangle,hg05,7,True
8330,not circle,True,23,7,1,22,2,0.9146951055547561,"""λx.apply7(not,apply1(circle,x.o))""
",small green rectangle,hg05,7,True
8331,not circle,True,24,7,0,1,23,0.24685950187722483,"""λx.apply7(not,apply1(circle,x.o))""
",small green circle,hg05,7,False
8332,not circle,True,25,8,0,2,22,0.07608064503642709,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg05,8,False
8333,not circle,True,26,8,1,24,0,0.9845763580764242,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue triangle,hg05,8,True
8334,not circle,True,27,8,0,2,22,0.2921940338968625,"""λx.apply7(not,apply1(circle,x.o))""
",small blue circle,hg05,8,False
8335,not circle,True,28,8,1,22,2,0.9835570624345564,"""λx.apply7(not,apply1(circle,x.o))""
",large blue triangle,hg05,8,True
8336,not circle,True,29,9,0,2,22,0.1434470753330288,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue circle,hg05,9,False
8337,not circle,True,30,9,0,2,22,0.03716563100772419,"""λx.apply7(not,apply1(circle,x.o))""
",large yellow circle,hg05,9,False
8338,not circle,True,31,9,0,1,23,0.11583465076239463,"""λx.apply7(not,apply1(circle,x.o))""
",small blue circle,hg05,9,False
8339,not circle,True,32,9,1,23,1,0.9883179570954326,"""λx.apply7(not,apply1(circle,x.o))""
",medium green rectangle,hg05,9,True
8340,not circle,True,33,10,0,2,22,0.03380518994867998,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow circle,hg05,10,False
8341,not circle,True,34,10,1,24,0,0.9892557151780466,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue triangle,hg05,10,True
8342,not circle,True,35,11,1,24,0,0.9907216433670101,"""λx.apply7(not,apply1(circle,x.o))""
",medium green rectangle,hg05,11,True
8343,not circle,True,36,11,0,1,23,0.028335887487742184,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow circle,hg05,11,False
8344,not circle,True,37,11,1,22,2,0.9658989504348483,"""λx.apply7(not,apply1(circle,x.o))""
",large yellow rectangle,hg05,11,True
8345,not circle,True,38,11,1,23,1,0.9934632837474737,"""λx.apply7(not,apply1(circle,x.o))""
",small blue triangle,hg05,11,True
8346,not circle,True,39,11,1,22,2,0.9924094546204287,"""λx.apply7(not,apply1(circle,x.o))""
",medium green triangle,hg05,11,True
8347,not circle,True,40,12,1,22,2,0.9956641069489933,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow triangle,hg05,12,True
8348,not circle,True,41,12,1,23,1,0.995073685035095,"""λx.apply7(not,apply1(circle,x.o))""
",large blue triangle,hg05,12,True
8349,not circle,True,42,12,0,0,24,0.05433552877070724,"""λx.apply7(not,apply1(circle,x.o))""
",large blue circle,hg05,12,False
8350,not circle,True,43,12,0,1,23,0.06552856792143302,"""λx.apply7(not,apply1(circle,x.o))""
",small green circle,hg05,12,False
8351,not circle,True,44,13,1,24,0,0.9848725861083949,"""λx.apply7(not,apply1(circle,x.o))""
",medium green rectangle,hg05,13,True
8352,not circle,True,45,13,1,23,1,0.9869439893388972,"""λx.apply7(not,apply1(circle,x.o))""
",large green triangle,hg05,13,True
8353,not circle,True,46,14,0,2,22,0.026378750241747184,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg05,14,False
8354,not circle,True,47,14,1,23,1,0.9946038801226678,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue triangle,hg05,14,True
8355,not circle,True,48,14,0,0,24,0.0631036356352297,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue circle,hg05,14,False
8356,not circle,True,49,14,0,0,24,0.035376724083221234,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow circle,hg05,14,False
8357,not circle,True,50,15,1,22,2,0.9895574593235779,"""λx.apply7(not,apply1(circle,x.o))""
",small blue rectangle,hg05,15,True
